"","m","vx","vy","vp"
"190",7,8.66263794675503,-7.99803202168145,11.790242254356
"191",4,13.6910290803717,-16.2817933937118,21.2730127954435
"192",5,23.0064797122418,27.7628460273405,36.0565351675339
"193",4,-11.0102497558931,7.47809244636485,13.3096756656022
"194",6,1.40040652631771,-3.51902535007592,3.78743684481077
"195",1,-1.85803847777576,64.4978960415485,64.5246534339495
"196",3,-5.6072915478521,6.31799287762834,8.44741099416715
"197",6,3.83626459750433,2.43854068218434,4.54570200527192
"198",5,10.1611975416102,-0.915393633564798,10.2023468370761
"199",4,-25.0224399197782,-7.34093600295575,26.077036659452
"200",5,-5.06738345358008,1.97304353211448,5.43794776043646
"201",4,4.90635304913105,-2.04735704047964,5.3163870338717
"202",7,4.10802724707492,5.11192966931971,6.55802659393671
"203",10,-9.34038743667639,-0.164815008123508,9.34184143807445
"204",4,2.54696134630909,-8.00136448388839,8.39695454933651
"205",4,7.53745221447677,0.342637582128412,7.54523600679314
"206",8,0.0937367067964695,2.40778865603484,2.40961257930214
"207",3,-19.5112783881904,1.56446641368369,19.5738994454608
"208",2,-21.7129496008028,-1.19469188967511,21.7457919855373
"209",5,-12.4498710593243,1.9970519230923,12.6090247750303
"210",4,29.9981734248131,20.9381957292185,36.5827616401527
"211",8,-3.55063111715563,5.13518252784936,6.24316273409906
"212",4,-3.06643349361917,-4.22028562067081,5.21668717586461
"213",4,7.59554129620064,8.6684983918542,11.525411574077
"214",6,2.72431107517111,22.9952782164983,23.1560940378221
"215",5,-41.980273955176,-74.6302478453686,85.6271995035034
"216",4,3.19427194761685,9.32734286288138,9.8591428713188
"217",3,-52.3212277341742,9.96574026905503,53.2618705146711
"218",7,9.13799765875833,3.74644931303846,9.8761775837942
"219",5,2.04402182591921,-0.830279113429497,2.20621590761905
"220",4,-12.9961664616238,-8.92332536487576,15.7647099010946
"221",6,-19.3012618180374,-25.9298484514656,32.3248472306429
"222",6,0.119355806618454,3.83667220293716,3.83852828586221
"223",4,-1.97936873030651,2.12432807530537,2.90356166492909
"224",5,2.22623848086665,-1.02238311175288,2.44977652060121
"225",2,14.7225356243846,14.3880577213861,20.585656661987
"226",3,-22.1099850436584,34.7022093238082,41.1472328423699
"227",3,-0.389813652517972,-7.71183418109881,7.72167994159648
"228",5,6.84030973903181,7.03790198505404,9.81437219984657
"229",3,10.7217130632512,12.3126680302656,16.326571135245
"230",4,15.6620974501781,-3.6625882400452,16.0846463795444
"231",6,-2.80134449284702,-12.4047239525627,12.7171029447311
"232",4,-0.844207149698621,-10.1779307589544,10.2128820734244
"233",1,74.4965528971543,-12.9021879931486,75.605574189798
"234",5,5.86259165990773,6.20451581208694,8.53615823618896
"235",3,-15.9331328120374,-5.07423416367376,16.7216199440669
"236",6,2.50967578782211,-1.66795330123072,3.01339356458246
"237",6,37.7495804269676,1.00584807278577,37.7629786001796
"238",4,6.1472449754322,-2.55425345538476,6.65678837746261
"239",7,-4.83604747189887,0.365020694804895,4.84980363087984
"240",7,8.61607147463926,-7.98716617150334,11.7486812497105
"241",4,13.6758290505463,-16.2897893670771,21.2693567802015
"242",5,22.6451165690214,27.4673682769657,35.5985621126336
"243",4,-10.740473123494,7.17953222792805,12.9191116539937
"244",6,1.7845691337067,-3.31545374680813,3.76522516460872
"245",1,-1.90127089004769,63.6811845591857,63.709560490231
"246",3,-5.05369722909297,6.15755990467441,7.96588975965622
"247",6,3.61640293641705,2.4998454717293,4.39631636498687
"248",5,10.0776114498121,-0.932971873029698,10.1207059560709
"249",4,-24.9451630509162,-7.44858262561299,26.033488870441
"250",5,-4.89008180815525,2.02845841244857,5.29410460998688
"251",4,4.82050200041335,-2.2558003417599,5.32220581318246
"252",7,3.89332694405914,4.80850198848586,6.18705794918791
"253",10,-8.98078636579282,-0.102343284292783,8.98136948888365
"254",4,3.07879692504152,-7.72080780432835,8.31203125938676
"255",4,6.7979355193402,0.193360974415486,6.8006849501748
"256",8,0.475189859225712,2.26989884211642,2.31910460215844
"257",3,-19.4187581505167,1.57929587857059,19.482873083309
"258",2,-20.3267288037181,-2.15108530119384,20.4402316971436
"259",5,-12.3456256194134,2.01608087870976,12.5091588064192
"260",4,29.5630323324071,20.7364998754945,36.1105982749293
"261",8,-3.4210954448281,5.06876973756288,6.11525311782405
"262",4,-2.72501677292685,-4.06814210671103,4.89647798045982
"263",4,7.82592334355321,8.25646399157819,11.3760394612272
"264",6,2.6261980153905,22.678557077398,22.8301087848666
"265",5,-41.2845533476675,-73.0851387209737,83.9395725923141
"266",4,3.40822768053225,9.04271590847785,9.66368081653076
"267",3,-49.9350554815229,9.67175167840268,50.8630764550421
"268",7,9.0188427302673,3.70319408193299,9.74952155758214
"269",5,2.04630347895253,-0.56038961201647,2.12164899199401
"270",4,-12.843705961287,-8.95045677433178,15.6547583593354
"271",6,-18.8967114234755,-25.0292159411798,31.3615585271574
"272",6,0.436831265541776,3.7260172281001,3.75153647705225
"273",4,-1.76296237713164,2.09605094062727,2.73888040791965
"274",5,3.36013660726837,-1.59113525424955,3.71782589920786
"275",2,14.444370268162,13.9522983368217,20.0824914122586
"276",3,-22.1673064803103,34.6520667458222,41.1358141568746
"277",3,-0.235930393048246,-7.40926116100439,7.41301653190738
"278",5,6.80506998541061,7.06776188508692,9.81133199777807
"279",3,10.8977473295085,11.7270687860672,16.0089049960002
"280",4,15.6303396172174,-3.50529712342534,16.018571236944
"281",6,-2.67310083817913,-12.1006815035249,12.3924154603057
"282",4,-0.977368094022778,-9.70461410833626,9.75370613576874
"283",1,53.1563545905976,-10.1491435314969,54.1165699927876
"284",5,5.48766041725434,6.01569107996224,8.14266271097098
"285",3,-15.7238373397314,-5.27986160756302,16.5866210929577
"286",6,2.43636260492322,-1.44680031930075,2.83356558184154
"287",6,36.0293551652575,0.869554858438028,36.0398468264794
"288",4,5.93003614670066,-2.44299942179517,6.41354620128895
"289",7,-4.7242115456089,0.323257444172064,4.73525818756244
"290",7,8.56106447739518,-7.98323691356627,11.7057206785505
"291",4,13.6580949965166,-16.3093362758061,21.2729407626496
"292",5,22.198535937099,27.0906657323544,35.0239798933936
"293",4,-10.3905170019703,6.80334290915309,12.4196746458093
"294",6,2.25282959342114,-3.14057486181938,3.86502931938243
"295",1,-2.06034435530101,62.7166613364076,62.7504950422549
"296",3,-4.41179128054483,5.93421521275287,7.39451232295673
"297",6,3.36112105247129,2.55760805107832,4.22356409591548
"298",5,9.97526527305819,-0.957063976562876,10.021072234203
"299",4,-24.8828663148233,-7.56056949056982,26.0061386419265
"300",5,-4.67752642117717,2.0891010631175,5.12285044411109
"301",4,4.71599925176487,-2.46571295620693,5.32169045746307
"302",7,3.65426207266296,4.60906625512802,5.88193191390913
"303",10,-8.65248656431433,-0.23611677798182,8.6557076474708
"304",4,3.52437944522636,-7.51821602718849,8.3033019158289
"305",4,6.24093484365867,0.0451413947015497,6.24109809795587
"306",8,0.747275323358859,2.21088871102651,2.33376290600514
"307",3,-19.3459252925135,1.57743402816231,19.4101294054604
"308",2,-18.5167955230504,-2.88490057642358,18.7401805695225
"309",5,-12.24398288924,2.03240742902016,12.4115187205087
"310",4,29.1281890352453,20.5016540915479,35.6197868741865
"311",8,-3.30939209723289,4.99920341677065,5.99534076224853
"312",4,-2.46618714532483,-3.91639880590745,4.62820252826935
"313",4,8.02371205500021,7.85236667919607,11.2267367300612
"314",6,2.54751172322795,22.3555802561002,22.5002618777409
"315",5,-40.5600299596072,-71.4260769454889,82.1389097696526
"316",4,3.59301904011399,8.77814745621484,9.48502285636006
"317",3,-47.7245849325879,9.28102105772137,48.6186523760343
"318",7,8.9071535780894,3.64983868980149,9.6259392957385
"319",5,2.02042590047438,-0.298268948034646,2.0423234769912
"320",4,-12.7336307127012,-8.96556084963914,15.5732665961907
"321",6,-18.4432067675011,-24.1562392556892,30.3920346611888
"322",6,0.722310652256407,3.59225713661229,3.66415665793713
"323",4,-1.54762355166669,2.03159596765355,2.55392263654551
"324",5,4.27652366102429,-1.78393495232843,4.6336895167285
"325",2,14.1608349729858,13.5936212253611,19.6294621717134
"326",3,-22.2520716267544,34.5761622432079,41.11770527584
"327",3,-0.117812269458784,-7.14243584706254,7.143407419449
"328",5,6.76370448616477,7.1049005801076,9.80955200961689
"329",3,10.9949997796179,11.0560113548069,15.5924791881028
"330",4,15.4918689020996,-3.2920083190158,15.8377814371934
"331",6,-2.57050595272372,-11.8093202633283,12.0858407210605
"332",4,-1.13958724747148,-9.22856325819384,9.29865790881055
"333",1,37.1858857552406,-9.16960165025308,38.2997610152613
"334",5,5.12875559626544,5.80328649841875,7.74482202177386
"335",3,-15.6662727470613,-5.4581055258861,16.5898468262074
"336",6,2.34580245498628,-1.22708389599947,2.64736171416769
"337",6,34.2432832177466,0.964467647251782,34.2568627193648
"338",4,5.71618186789288,-2.34812480892442,6.17967841114032
"339",7,-4.62615113730187,0.321432460311357,4.63730451573985
"340",7,8.50753257402802,-7.99116677414391,11.6720545282452
"341",4,13.6393232333225,-16.3421751821414,21.286094708679
"342",5,21.7459012427546,26.6945632445817,34.4308572022046
"343",4,-10.0090408115817,6.42725372719142,11.8949774460318
"344",6,2.6327835318876,-3.0317720465716,4.01536933147519
"345",1,-2.34402161289419,61.7900357302471,61.8344802910717
"346",3,-3.80489377650942,5.70334589777978,6.85604631549712
"347",6,3.11618135306809,2.59508321070532,4.05524883277142
"348",5,9.87309664995595,-0.985372443826905,9.9221467592666
"349",4,-24.853286301629,-7.65205400684315,26.0046105626365
"350",5,-4.46839651141551,2.14066437583863,4.95469588907482
"351",4,4.59011624025024,-2.68137343960653,5.31591296219534
"352",7,3.4355105645703,4.49184554243911,5.65503397128649
"353",10,-8.51030910931481,-0.36811957373061,8.51826702778507
"354",4,3.84589551058503,-7.35455806212597,8.29942386961409
"355",4,5.78046021008233,-0.0775956852603185,5.78098100072263
"356",8,0.922832679076544,2.16588585002963,2.35429005624417
"357",3,-19.2882073775806,1.56888095085249,19.3519076909359
"358",2,-16.5654044410987,-3.22731895606103,16.8768543260089
"359",5,-12.1442619009166,2.04614001375699,12.3154287815712
"360",4,28.6912040398665,20.2340924131356,35.1084560332773
"361",8,-3.21357244506869,4.92606163394717,5.88159256334124
"362",4,-2.26716994346791,-3.75149532876955,4.38335222795796
"363",4,8.19071571543212,7.43463866289687,11.0617212032698
"364",6,2.4845927800797,22.0193812988688,22.159114469396
"365",5,-39.8144987568911,-69.6308806650616,80.2100607994691
"366",4,3.75079098619408,8.51537463159477,9.30483950095446
"367",3,-45.428752041905,8.85074193126546,46.2829033749909
"368",7,8.80179791869234,3.58682344342082,9.50457516229789
"369",5,1.95882935274485,-0.0491990597411679,1.9594471109612
"370",4,-12.6420286337671,-8.96698340269021,15.4992799613759
"371",6,-17.9536427808352,-23.2725898634178,29.3929707252038
"372",6,0.983711916293956,3.4391447861815,3.57706667460618
"373",4,-1.3285531490281,1.93374612214583,2.34615164358711
"374",5,4.85517408458857,-1.87166189529116,5.20344440173481
"375",2,13.9131689339408,13.2493983521527,19.2125694918302
"376",3,-22.3601596068019,34.4819885302095,41.0972538089731
"377",3,-0.0323754705195012,-6.90346455281283,6.90354046870406
"378",5,6.7132200521571,7.15030006292896,9.80785983069732
"379",3,10.9468123700056,10.2631152031987,15.0054734926371
"380",4,15.1525192865396,-3.09592721433262,15.465561937589
"381",6,-2.48909011999688,-11.5256579206742,11.7913680347051
"382",4,-1.32555941284887,-8.73942328817792,8.83937934285766
"383",1,26.6151223578313,-8.33924640054715,27.8909979859339
"384",5,4.78726974095609,5.56959315175969,7.34427119929556
"385",3,-15.68404156113,-5.59912152874929,16.653507786198
"386",6,2.22995693149269,-1.00682795902862,2.4467142161262
"387",6,32.7433839173836,0.890355927655489,32.75548693027
"388",4,5.50350102725674,-2.26710390642778,5.95216630140289
"389",7,-4.52952066040348,0.339431553823513,4.54222095375742
"390",7,8.45381071267249,-8.00918264754569,11.6453390782511
"391",4,13.6168587362623,-16.3860716909119,21.305449709007
"392",5,21.28182292184,26.2763170606998,33.8136189301142
"393",4,-9.58915512496516,6.05610790479757,11.34144342512
"394",6,2.91599629237978,-2.94613376376699,4.14520669342079
"395",1,-2.73390051960212,60.9012351285333,60.9625676315555
"396",3,-3.22931321718933,5.48212570630047,6.36255971401402
"397",6,2.87629851829471,2.61220546253008,3.88544856417072
"398",5,9.76999662575669,-1.01866126258809,9.82295804914155
"399",4,-24.8526488759427,-7.72672844588984,26.0260732464085
"400",5,-4.26072248354327,2.1836884911291,4.78771882090634
"401",4,4.44160096329472,-2.89672419976138,5.30271913329603
"402",7,3.24442741865355,4.42233621342923,5.4848306135667
"403",10,-8.4352383015132,-0.455227973404814,8.4475131080742
"404",4,4.05995051554167,-7.19481024539789,8.26126459181217
"405",4,5.36931649659313,-0.176287412239405,5.37220968431996
"406",8,1.04244908239065,2.11143378907851,2.35475109832006
"407",3,-19.2433275312774,1.55782063037216,19.3062803147689
"408",2,-14.7825573286572,-3.23469495502609,15.1323247595043
"409",5,-12.0458656802487,2.05759976352525,12.220335378927
"410",4,28.248967920763,19.9351458239085,34.5747628713314
"411",8,-3.13090117847172,4.85006023333016,5.77283521818233
"412",4,-2.10590420786681,-3.57092752348167,4.14564300328309
"413",4,8.33513182591471,6.97758139344949,10.8701915648984
"414",6,2.43016750977708,21.6654579189224,21.8013252111465
"415",5,-39.0598326411557,-67.677343264395,78.1402157488821
"416",4,3.89161362495653,8.23472173120073,9.10797994048388
"417",3,-43.1277873701778,8.61393053835048,43.979607123834
"418",7,8.70400502912472,3.51378353646423,9.3864997889605
"419",5,1.86430720226716,0.185663956107821,1.87352940970319
"420",4,-12.5495996705742,-8.95567924743506,15.4174136181986
"421",6,-17.3830141896635,-22.363167329105,28.3245553417453
"422",6,1.22876773852711,3.27108877595042,3.49426557882967
"423",4,-1.09913442173298,1.80281777592004,2.11145646656794
"424",5,5.23135191119421,-1.97752558012042,5.59264250947492
"425",2,13.6995604670605,12.9226384391287,18.8327518227977
"426",3,-22.4872613658577,34.3776566293347,41.0791942357787
"427",3,0.0283975218418329,-6.68596117672125,6.68602148335395
"428",5,6.65078551286396,7.20453296475393,9.80501112586555
"429",3,10.6679881579156,9.38360628764832,14.2076753305747
"430",4,14.7324017193436,-3.09595135479698,15.0541879625368
"431",6,-2.42071219091509,-11.2474014832922,11.504950570846
"432",4,-1.52009464316636,-8.22958182278546,8.36879350337335
"433",1,19.5774986470896,-7.23958661818614,20.8731901653537
"434",5,4.46837920603972,5.31472582409447,6.94353824172264
"435",3,-15.7329359209535,-5.71449526776086,16.7385999670848
"436",6,2.08614253694387,-0.780099704737557,2.22722837485926
"437",6,31.4264664030622,0.608055948186039,31.4323483471872
"438",4,5.29295233233943,-2.19594814374459,5.7304042302819
"439",7,-4.42906549344719,0.369889522883448,4.44448415503796
"440",7,8.40070214070887,-8.03575976675726,11.6251981267394
"441",4,13.5921064166011,-16.438994803293,21.3303986597275
"442",5,20.798169860082,25.8332791411281,33.1650747129004
"443",4,-9.13319186611132,5.69449866664209,10.7630157821863
"444",6,3.12796850932015,-2.8599222706012,4.23831834448278
"445",1,-3.20482243552458,60.0531393195683,60.1385935068216
"446",3,-2.67815246338334,5.27954680453854,5.91997593563009
"447",6,2.63948648651149,2.60876580568528,3.71113836193014
"448",5,9.66634635978707,-1.05653128419514,9.7239143508081
"449",4,-24.8771609652336,-7.78829118967666,26.0678080656072
"450",5,-4.05271981847453,2.21957532823785,4.62071991845193
"451",4,4.26836401461906,-3.10024845707168,5.27545939770843
"452",7,3.05807669364511,4.37560895449685,5.33833183559138
"453",10,-8.38473199110369,-0.518204276269848,8.4007301012818
"454",4,4.18738953178703,-7.01808433616519,8.17237657235928
"455",4,4.98251733379474,-0.255886587778299,4.98908377634309
"456",8,1.13302054741948,2.04300680941768,2.33615333062745
"457",3,-19.2100160929461,1.5459262363913,19.272119920227
"458",2,-13.3073958676453,-3.09729488523193,13.6630897085655
"459",5,-11.9483755018163,2.06694852210173,12.1258382524848
"460",4,27.7986821814179,19.6044840737507,34.0162097656606
"461",8,-3.05919964023043,4.77194659290737,5.66834867702634
"462",4,-1.96931774917244,-3.37414008719682,3.9067932790505
"463",4,8.46429831053332,6.45198086720977,10.6429508596318
"464",6,2.37666619004182,21.2909831874545,21.4232235498619
"465",5,-38.2959702371782,-65.5270877059989,75.8971709593744
"466",4,4.02496518202375,7.91626185870391,8.88074020181166
"467",3,-41.0702435768787,8.46672267807011,41.9338801015538
"468",7,8.61515438527149,3.43138774675049,9.27336545977845
