"","m","vx","vy","vp"
"69",5,3.23725135871913,-5.05644611391759,6.00395233679292
"70",1,-2.43263186161961,-3.514358556758,4.27415650621559
"71",2,2.64680920180473,0.741549502940904,2.74872599872561
"72",5,-4.93739984409173,-1.72073649658507,5.22865674060909
"73",1,-13.460158807296,-17.1468759278229,21.7988813750105
"74",10,1.40123283988442,0.406564900838814,1.45902312872848
"75",7,-7.93488665570579,7.24991181225279,10.7481927561958
"76",3,5.27671564436169,-0.487316537169443,5.29917025569572
"77",3,3.02971775260136,-0.420868639051709,3.0588102379463
"78",3,-2.14933397757172,-1.9003922444465,2.86899411465006
"79",1,4.61100667765422,1.81332263728007,4.95474737683407
"80",8,-7.71889254309923,3.79060599026134,8.59941834459274
"81",6,-5.74360598212268,9.83361033987139,11.3881035293108
"82",6,2.34624089390648,1.73825420554519,2.9199955505676
"83",10,0.413666686063231,2.47516375134066,2.50949312075354
"84",3,-3.9567363515381,-1.1238559171986,4.11324867692258
"85",6,2.60550575408915,-0.338536090690811,2.62740688118378
"86",2,13.3055727704406,-25.3298401231664,28.6118693449879
"87",3,1.86052048920904,-0.811646870544517,2.02985396844979
"88",8,1.18363472102883,-1.25165459496061,1.72268115967843
"89",2,-0.290394147689417,7.05438131513648,7.06035583383437
"90",7,-5.64444925711396,0.480383197127199,5.66485440520906
"91",8,0.259021068867151,0.224399071642728,0.342705204908242
"92",1,13.9526989180154,-1.27109258022979,14.0104776308412
"93",1,-4.95698534941587,0.866046677973944,5.03207120406233
"94",4,4.408905020386,-1.90960291824976,4.80468800071065
"95",3,2.19890271219977,-1.51008072371118,2.66749262976368
"96",1,1.42497092817141,20.1200471348178,20.1704446865562
"97",3,0.433050358568046,0.658573846364298,0.788195486012817
"98",3,-4.3083431197168,1.88590705224999,4.70302730663318
"99",7,1.89307461117311,-3.68839288361464,4.14583809951225
"100",6,1.90503966674078,0.612565519208391,2.00110285772093
"101",8,4.91052004279917,-2.03637296127542,5.31601560646185
"102",4,-1.71108404269196,22.7686161711737,22.8328204773608
"103",8,17.8125674796667,5.46395086970091,18.6317556693991
"104",6,4.49232826686745,2.12064361019325,4.9677099934225
"105",3,2.86546182122977,0.658200517515661,2.94008492567533
"106",5,-3.61950383622007,0.177665975789204,3.62386164462234
"107",7,13.1754017498615,-18.7340673335792,22.9031982511031
"108",5,-1.18030362724224,0.0277142766257431,1.18062895678959
"109",4,0.972567439930043,2.44287596019905,2.62935931019906
"110",4,-12.7100979276678,-6.39254639108325,14.2271303745013
"111",5,-16.6270088643389,13.800961544457,21.6084234345402
"112",5,-0.646392024498501,-2.50996322412016,2.59185995682077
"113",1,4.95751736892917,2.03912835062517,5.36050584306722
"114",4,5.56285932357209,-1.69614859854763,5.81569634026812
"115",1,-3.4230448714841,-4.49014155536657,5.64611436117116
"116",3,-1.77327974675045,2.51968604767267,3.08112622900648
"117",4,-8.71277296483556,0.497827490017893,8.7269837255828
"118",6,-9.39720550318938,-9.26790300998236,13.1985414903168
"119",5,3.22101049019094,-4.92659731440172,5.88610819440064
"120",1,-2.34553648900681,-3.46204191275727,4.18177900264354
"121",2,2.55515573735026,0.728232757372165,2.65690492698249
"122",5,-5.15405350873654,-1.66259030571253,5.41557698639478
"123",1,-13.0934322109722,-16.8741872837323,21.3582809127935
"124",10,1.30541280913569,0.342778525443205,1.34966652168621
"125",7,-7.87854671576806,7.1532929645151,10.641480093893
"126",3,5.47887456158507,-0.44483645110753,5.4969033036627
"127",3,3.03815015982093,-0.297378516317049,3.05266938524087
"128",3,-2.07958196641259,-1.90788890440348,2.82218022574293
"129",1,4.71191625342498,2.00602584876837,5.12116143908951
"130",8,-7.44749822750403,3.53485158045798,8.24381013515849
"131",6,-5.52487647402733,9.19460508726044,10.7268365683428
"132",6,2.17687415781689,1.94766110555029,2.92098697036538
"133",10,0.549622279907171,2.42323328251482,2.48478252409701
"134",3,-4.19902242427051,-1.14450337590446,4.35220372880031
"135",6,2.59009843449012,-0.208085458475333,2.59844366080488
"136",2,13.1905844089238,-25.1407929707015,28.3910371111134
"137",3,1.8573144975516,-0.740172583303267,1.99936804913182
"138",8,0.97195859813894,-1.17437332355042,1.52441996167824
"139",2,-0.150755732660489,6.90726259434387,6.90890757197923
"140",7,-5.82543521869667,0.524680851563396,5.84901577047188
"141",8,0.122996956931512,0.332574999758575,0.354590442452737
"142",1,13.8839396161989,-1.29032771350544,13.9437701097837
"143",1,-5.08961462346278,0.949839442671761,5.17748703351551
"144",4,4.83128016612359,-1.95123655494315,5.21043108935581
"145",3,2.28707322595735,-1.4682651665287,2.71781282286557
"146",1,1.41472447758841,19.8604354026453,19.9107593961189
"147",3,0.31887960182367,0.642834022344643,0.717579111138985
"148",3,-4.42234848376561,2.02658390878662,4.86458718199364
"149",7,1.84155609822024,-3.83377555758741,4.25313577126886
"150",6,1.91474946016678,0.562033278919374,1.99553173410543
"151",8,5.27931642783404,-1.86675938324108,5.59964039382146
"152",4,-1.74977092291149,22.243724213024,22.3124396951059
"153",8,16.9180745089724,5.17774552069414,17.6926621447484
"154",6,4.58325804864632,2.3406458258235,5.14634600686995
"155",3,2.93207911531398,0.624018388609557,2.99774696860547
"156",5,-3.79801921003447,0.247609956102504,3.8060820550997
"157",7,13.1765270777404,-18.6920683370749,22.869505559769
"158",5,-1.3808322723246,-0.00421419294625153,1.38083870300456
"159",4,0.95692211890136,2.44900141352402,2.6293169959298
"160",4,-12.5230713396582,-6.23153083620917,13.9878265767343
"161",5,-16.4977522791441,13.7409436142124,21.4706628140113
"162",5,-0.668666416994549,-2.4016527918902,2.49300038307464
"163",1,4.8846226048033,1.90487681759211,5.24290889502719
"164",4,5.69253672128104,-1.70281462671131,5.94176337260876
"165",1,-3.3228647541346,-4.3846341940576,5.50149499590512
"166",3,-1.63481105521694,2.27915552901356,2.80484529193548
"167",4,-8.91422613272311,0.583639709075298,8.93331197570829
"168",6,-9.32745393084489,-9.17893869354041,13.0864170945224
"169",5,3.20616239006398,-4.80024565013393,5.77250687077031
"170",1,-2.26463768859953,-3.41485453131249,4.09753771558614
"171",2,2.46667644687717,0.714250498902007,2.5680043747549
"172",5,-5.36558371489392,-1.59841641669213,5.59860908107413
"173",1,-12.6931198452228,-16.5608500454419,20.8656906339762
"174",10,1.21701750691531,0.276069199316902,1.24793662297002
"175",7,-7.82359616397997,7.05395329100154,10.5340834422684
"176",3,5.6719735220271,-0.405641650786545,5.68646012765669
"177",3,3.04031132588808,-0.167503617423837,3.04492207128088
"178",3,-2.00964195545955,-1.91294257113042,2.77452880136184
"179",1,4.81496200054149,2.20578343626744,5.29616272733101
"180",8,-7.18663550275499,3.27831820318021,7.89905691147755
"181",6,-5.29671215056452,8.58470947896934,10.0872392875476
"182",6,1.99560522587741,2.14272116376249,2.92808712356462
"183",10,0.695186851848576,2.3550872186422,2.45554893382213
"184",3,-4.42821660368575,-1.1679106933957,4.57964165376574
"185",6,2.5727810489745,-0.0788669974955835,2.5739895744265
"186",2,13.0634993589419,-24.9167481740206,28.1335983313303
"187",3,1.8512867881671,-0.665149870998022,1.967152033507
"188",8,0.761134912316572,-1.0924838052567,1.33148309020254
"189",2,-0.0221466181045969,6.7882852315582,6.78832135786784
"190",7,-6.01022055222988,0.560797746573727,6.03632712823026
"191",8,-0.0220045319762122,0.45146130219045,0.45199724203029
"192",1,13.8127919112838,-1.30594994439579,13.8743910007501
"193",1,-5.22579650276039,1.03405631665603,5.32712131965088
"194",4,5.4016670651533,-1.95199950399584,5.74354499820119
"195",3,2.37791381575532,-1.42174667390562,2.77053022360734
"196",1,1.41509678280558,19.5692043944618,19.6203022284809
"197",3,0.206960991441068,0.625251755539165,0.65861415850487
"198",3,-4.53497859459222,2.16967643098106,5.02727825652851
"199",7,1.78538481507756,-3.9857533941353,4.36735950624294
"200",6,1.92100935536253,0.508689940517661,1.98721976614924
"201",8,5.60903328475359,-1.69308582364391,5.85899257515297
"202",4,-1.79080319525921,21.6621811269794,21.7360775500597
"203",8,15.9321773452544,4.73754967621951,16.6216320466819
"204",6,4.67646317628208,2.568519925608,5.33541024171222
"205",3,3.00083660531046,0.590702499057155,3.05842275922796
"206",5,-3.98073750531876,0.311501015576934,3.9929067067685
"207",7,13.1782583487173,-18.6484839044869,22.8348953367745
"208",5,-1.61438544405862,-0.0550685179917437,1.61532439579862
"209",4,0.940713357616431,2.45162553433728,2.62591115268825
"210",4,-12.3279444229082,-6.06060881194367,13.7371464600812
"211",5,-16.3565806179406,13.6730295749975,21.3187585771299
"212",5,-0.695637776318633,-2.30103408071245,2.40388638592628
"213",1,4.81503268882946,1.77594770743437,5.13210775939454
"214",4,5.82512237932645,-1.70969051105164,6.07083951177346
"215",1,-3.2267389693416,-4.28263426469028,5.36216380031112
"216",3,-1.49413535129831,2.03668277385332,2.52596856063375
"217",4,-9.11212952807686,0.666554534232651,9.13647631658707
"218",6,-9.26018030879212,-9.08791942883589,12.9746375246615
"219",5,3.19273544267537,-4.67722301735731,5.66303582551024
"220",1,-2.19097958300281,-3.36928438814226,4.01901341392565
"221",2,2.38145560425556,0.700035736875029,2.48221288932726
"222",5,-5.57137374509782,-1.52808798356993,5.77713235897328
"223",1,-12.2511056971972,-16.1947998427811,20.3066770484893
"224",10,1.13646694443514,0.199797119510645,1.15389601124126
"225",7,-7.77051590737219,6.95215073897455,10.4265678611971
"226",3,5.85586012757685,-0.373004542229594,5.86772785857254
"227",3,3.03398303190301,-0.032208620184315,3.03415398967976
"228",3,-1.9396728154318,-1.91532681511336,2.72595074049724
"229",1,4.91875721947495,2.41312315123426,5.47880789288689
"230",8,-6.93783600506384,3.02399758540044,7.56823161839461
"231",6,-5.06273791978444,8.0061350445639,9.47256636800279
"232",6,1.80348826008035,2.32372013024045,2.9414698958059
"233",10,0.847605468928559,2.26465669272383,2.41807877598238
"234",3,-4.64406716664194,-1.19042779895478,4.79421298992922
"235",6,2.55555446874464,0.0487212970469461,2.55601885898885
"236",2,12.9265354467689,-24.6489147860809,27.8327921486158
"237",3,1.84069364393187,-0.586927422652144,1.93200333598891
"238",8,0.55218500105267,-1.0086262151172,1.14988482780198
"239",2,0.0963678346043389,6.69017113990512,6.69086516384583
"240",7,-6.19850246790384,0.587668303082536,6.22629800756902
"241",8,-0.17582612877479,0.573276061802474,0.599633446862067
"242",1,13.7390134883746,-1.31697223059877,13.8019892584333
"243",1,-5.36674376876416,1.11886683558941,5.4821347735486
"244",4,6.11459229353245,-1.80499350007851,6.37544041235208
"245",3,2.47178591752198,-1.37037307953512,2.82624273535989
"246",1,1.42476385790512,19.249864171162,19.3025185574054
"247",3,0.0975055896448745,0.606781565834349,0.614565870064697
"248",3,-4.64621924243491,2.31541107538896,5.19119270464951
"249",7,1.72448771314871,-4.14540357029069,4.48979160244434
"250",6,1.92337902613252,0.452428138411523,1.97587400878522
"251",8,5.90257190633082,-1.53072309890183,6.09782488391701
"252",4,-1.83180696913782,21.0190676603646,21.0987374523493
"253",8,15.0271628212421,4.10703914820474,15.5782987845595
"254",6,4.77079253043281,2.8052865616978,5.53444613865523
"255",3,3.07120796771033,0.558524097127509,3.12158093728155
"256",5,-4.16883157904172,0.368316439105945,4.18507033796699
"257",7,13.1807261211889,-18.6030627806171,22.7992430993086
"258",5,-1.88800992940076,-0.139931847993037,1.8931884258041
"259",4,0.923472209820512,2.45032641609548,2.61856840042915
"260",4,-12.1227235926435,-5.87976712630391,13.4733844583757
"261",5,-16.2012821675027,13.5956247506659,21.1500013293607
"262",5,-0.726941143858646,-2.20783329525786,2.32442923882051
"263",1,4.74863891766931,1.65303350585014,5.02813000447152
"264",4,5.96134050141011,-1.71696076294603,6.20367107729357
"265",1,-3.13445227632391,-4.18311461389415,5.22716356598174
"266",3,-1.34807397102404,1.79798874977496,2.24723540726597
"267",4,-9.30646223306972,0.74630310593922,9.33633801988165
"268",6,-9.19529282310822,-8.99406378388752,12.8626044583258
"269",5,3.18058649790677,-4.55682144353976,5.55704527055257
"270",1,-2.12427811511517,-3.32194178587579,3.94307681121036
"271",2,2.29960382931766,0.685852925231473,2.39970248298847
"272",5,-5.77044462711456,-1.45189891780012,5.95029761122118
"273",1,-11.759605881308,-15.7555592731104,19.6602639476735
"274",10,1.06185184182467,0.106415190356639,1.06717080485041
"275",7,-7.71981760269284,6.84834668149333,10.3196625956844
"276",3,6.03090530823299,-0.350206993173304,6.04106478817603
"277",3,3.01687692978191,0.106298714140936,3.0187490498679
"278",3,-1.86982170292402,-1.91449325399668,2.67610119769871
"279",1,5.0211011710839,2.62853374952094,5.66750797464201
"280",8,-6.70191342189038,2.77491902849016,7.25367624926776
"281",6,-4.82592735798046,7.45929422693136,8.88429204992923
"282",6,1.59852300387674,2.49263661237786,2.96116751895088
"283",10,1.00056919949095,2.14636691329481,2.36812787861142
"284",3,-4.84834278060323,-1.21007315779701,4.99706961783086
"285",6,2.5416607816847,0.175522672711042,2.54771421823362
"286",2,12.7850097288299,-24.3284744985381,27.48328847122
"287",3,1.82332294811997,-0.507029982870791,1.8925078537937
"288",8,0.345138859077371,-0.925923716075059,0.988157659503521
"289",2,0.206610629210267,6.60829219805436,6.61152128688767
"290",7,-6.38962844563285,0.60412460261675,6.41812419704755
"291",8,-0.337552268695615,0.691343947452857,0.769349067576776
"292",1,13.6624912270622,-1.321773463171,13.7262795985472
"293",1,-5.51424529320975,1.20458217555182,5.64428200671645
"294",4,6.79756178710802,-1.45296147300323,6.95111093938105
"295",3,2.56923372047196,-1.31460821853254,2.88602783746857
"296",1,1.44289788997737,18.9025762956839,18.957566957156
"297",3,-0.00927731263362201,0.588142956458006,0.588216121643114
"298",3,-4.75585011029122,2.46365893388431,5.35609238289119
"299",7,1.65921940734218,-4.31420008906157,4.62226475336061
"300",6,1.9215038689984,0.393005317270019,1.96128281947768
"301",8,6.16768497123252,-1.38875280736912,6.32210188658353
"302",4,-1.86751472539684,20.3051021184595,20.3908014381643
"303",8,14.3610778066564,3.44600089248299,14.7687331183088
"304",6,4.86471087731322,3.0528410083226,5.74327869269338
"305",3,3.14386075976985,0.527314093959123,3.18777675355546
"306",5,-4.36357694129752,0.416980047664191,4.38345481130734
"307",7,13.1836402526051,-18.5556279524493,22.7622428380823
"308",5,-2.19861528009953,-0.281817109871099,2.21660326475065
"309",4,0.904861065585525,2.44422214504528,2.6063375534152
"310",4,-11.9056152257884,-5.68934079855648,13.1951609549351
"311",5,-16.0289930447471,13.5062882116083,20.9606402403071
"312",5,-0.761583330001398,-2.12172556406313,2.2542689586061
"313",1,4.68538454865283,1.5370073950182,4.93104655231476
"314",4,6.10365652916627,-1.7264048148962,6.3431141098778
"315",1,-3.04586051130429,-4.08488864075103,5.09544713069026
"316",3,-1.1935475802216,1.57105688659497,1.97301180107224
"317",4,-9.49712896238113,0.822719426598721,9.53269771801254
"318",6,-9.13282687882862,-8.89632773089808,12.7496342651152
"319",5,3.16924152332624,-4.43752566824444,5.45304739476043
"320",1,-2.06388275238111,-3.26961039640785,3.86651835116226
"321",2,2.22127222661937,0.671856426502102,2.32065537350611
"322",5,-5.96146370352189,-1.37043638832895,6.11695556489214
"323",1,-11.2190475561733,-15.2131503205883,18.9025651895317
"324",10,0.988928036053698,-0.012462234225989,0.989006555981773
"325",7,-7.67210554207842,6.74305469633973,10.214205308619
"326",3,6.19866545660029,-0.339550283663836,6.20795842753363
"327",3,2.98719566646119,0.244864266458397,2.997214783547
"328",3,-1.80021105718741,-1.90961392891294,2.62438282419279
"329",1,5.11963065212645,2.85318264817897,5.8609955842043
"330",8,-6.47922021098719,2.53378245385471,6.95703586780512
"331",6,-4.58838567260739,6.94286063943681,8.32205485077031
"332",6,1.37276523459737,2.65393658064041,2.98795310595405
"333",10,1.14426744908699,1.99813581786704,2.30258436146935
"334",3,-5.04342231846307,-1.22657689144168,5.1904334648457
"335",6,2.5365940793129,0.305994202235706,2.55498375239592
"336",2,12.6467894617948,-23.9492634624166,27.083362126649
"337",3,1.79693046716441,-0.428371039385763,1.84728472391457
"338",8,0.138947945455341,-0.847443978524144,0.858759470563842
"339",2,0.310196667458567,6.53940943518611,6.54676238559973
"340",7,-6.58252627717355,0.609075576175594,6.61064484352124
"341",8,-0.506457607535882,0.800332888243523,0.947117754154777
"342",1,13.583100284432,-1.31866838498179,13.6469593553468
"343",1,-5.67083840560294,1.2921083031167,5.81618019747019
"344",4,7.28325846204704,-1.03920764140045,7.35702428614484
"345",3,2.67089998730996,-1.25547022982641,2.95125604449914
"346",1,1.46940854934217,18.52462328054,18.5828100450606
"347",3,-0.113142789743735,0.569900717022723,0.581023336996036
"348",3,-4.8634392447758,2.61405235262343,5.52144102475808
"349",7,1.5909320935558,-4.49424671452681,4.76752749937961
"350",6,1.91550456457176,0.329780471554562,1.94368539026098
"351",8,6.41395702103898,-1.26900062854137,6.53828779291441
"352",4,-1.88136886960748,19.4985882624943,19.5891422235331
"353",8,13.8849886017016,2.89703544985076,14.1839953069322
"354",6,4.95687682056171,3.31480942628859,5.96310232570545
"355",3,3.2205334153201,0.496761312679789,3.25862045672225
"356",5,-4.56659662125577,0.456845131106622,4.58939126410904
"357",7,13.1860939540071,-18.5061066833629,22.7233153025677
"358",5,-2.5180634862523,-0.499914878402468,2.5672083293814
"359",4,0.884358112598502,2.43278496488155,2.58853857546541
"360",4,-11.6750225611203,-5.49039418753385,12.9015727776567
"361",5,-15.8361753300398,13.4008400270656,20.7452877182932
"362",5,-0.798085062956877,-2.0424426737714,2.19283192318913
"363",1,4.6251292155544,1.42719567755002,4.84032103920725
"364",4,6.25557110195638,-1.73991844732559,6.49303365269084
"365",1,-2.96080308084636,-3.98731238740916,4.96638852269291
"366",3,-1.02952365630878,1.36487255146386,1.70961868281756
"367",4,-9.68388024111271,0.896137005326036,9.72525568077919
"368",6,-9.07276498795979,-8.79382873990104,12.6351291419383
"369",5,3.15842914951605,-4.31823394842491,5.35002982476192
"370",1,-2.00888379307322,-3.20959335038672,3.78643679056166
"371",2,2.14666164243628,0.658401265773415,2.24536153745433
"372",5,-6.14275340398143,-1.28390541568693,6.27549460190634
"373",1,-10.6511968053174,-14.5415217453403,18.0250894049324
"374",10,0.909627854649677,-0.164615003381713,0.924403014541242
"375",7,-7.628183553909,6.63651116997625,10.1110071131093
"376",3,6.36224307977569,-0.341440989794637,6.3713985086216
"377",3,2.94442169786245,0.380900874046457,2.96895682196501
"378",3,-1.73081270194201,-1.90037244067568,2.57043343086014
"379",1,5.21261864575288,3.08945739144426,6.05938446705605
"380",8,-6.26996517272251,2.30234594199776,6.6793158409965
"381",6,-4.35145036536728,6.45335263916283,7.78337205635481
"382",6,1.10292719524408,2.81842939867678,3.02654797968486
"383",10,1.26743648334699,1.82476985200773,2.22175161800668
"384",3,-5.23153406449562,-1.24029090269621,5.37654816692728
"385",6,2.54988051913427,0.453807538542984,2.58994825120096
"386",2,12.5198754892448,-23.5108977240087,26.6366212957836
"387",3,1.760343695835,-0.354496670639107,1.79568310594053
"388",8,-0.0685077549381042,-0.774764687714603,0.777787653422298
"389",2,0.407960882715284,6.48090919577349,6.49373668127121
"390",7,-6.77566592812666,0.602059408408366,6.80236167083385
"391",8,-0.682341352464333,0.896103173346653,1.12631728148191
"392",1,13.5003373953185,-1.30737880228044,13.5634932491629
"393",1,-5.83988755506772,1.383888748051,6.00161934171245
"394",4,7.60548694562519,-0.70115596466016,7.63773862912667
"395",3,2.7772214222918,-1.19267491220045,3.02248776252756
"396",1,1.50490176720496,18.110136594297,18.17255559334
"397",3,-0.213770094780895,0.552802595623847,0.592695843709988
"398",3,-4.96828313873242,2.76641027413888,5.68655107701267
"399",7,1.52204066995757,-4.68814204262089,4.92902461069068
"400",6,1.9055968037285,0.262247356784496,1.92355734370481
"401",8,6.64960139985905,-1.16947495456392,6.75165686675203
"402",4,-1.79635072004546,18.5279880017725,18.6148654387624
"403",8,13.500918489224,2.47242579417876,13.7254394960741
"404",6,5.04545755801334,3.59542901622282,6.19546219263833
"405",3,3.30292809870645,0.466746759122298,3.33574377948543
"406",5,-4.78040301826858,0.487536496607581,4.80519977239196
"407",7,13.1869163977252,-18.4543807236261,22.6816871500586
"408",5,-2.79533765566158,-0.779659656457075,2.90203063200001
"409",4,0.861081926589961,2.41627815993708,2.56512421346195
"410",4,-11.429118471669,-5.28416599905117,12.5915511095724
"411",5,-15.6187231777198,13.2725188180312,20.4964452888113
"412",5,-0.835219832328766,-1.96978411833633,2.13954239059789
"413",1,4.56776079540537,1.32154447112794,4.75509394998786
"414",4,6.42027418307138,-1.75785488537705,6.65657377213359
"415",1,-2.87915037303764,-3.89044966049176,4.83994890793107
"416",3,-0.859027824857983,1.18780888204935,1.46588496961923
"417",4,-9.86634435485528,0.967226637710243,9.9136410212031
"418",6,-9.01495248194446,-8.68603076281031,12.5186460395765
"419",5,3.14837842773484,-4.19893936958797,5.24817859392208
"420",1,-1.95798043318712,-3.13978647744609,3.70026303128533
"421",2,2.07603657507334,0.645963679062638,2.17421179642426
"422",5,-6.31221405313672,-1.19207869813101,6.42379154979008
"423",1,-10.0954980304166,-13.7529492933631,17.0605596258728
"424",10,0.810654774124683,-0.353375769626945,0.884327765803255
"425",7,-7.58895615130373,6.52887235366893,10.0109155264098
"426",3,6.52491485263202,-0.355482144979653,6.53459114172396
"427",3,2.88958859977652,0.513417404124251,2.93484577223678
"428",3,-1.66148992890916,-1.88716382597857,2.51434605612446
"429",1,5.29825504080166,3.33974067994616,6.26301638882315
"430",8,-6.07452207702074,2.08165496706337,6.42130094810327
"431",6,-4.11577919019319,5.98553523431545,7.26403953621255
"432",6,0.701692319731209,3.02863719024303,3.1088607787569
"433",10,1.36142429165729,1.63858847739266,2.13036341973818
"434",3,-5.41450610461596,-1.25161950669814,5.55728600545903
"435",6,2.59515148906984,0.655164580314097,2.67657465401575
"436",2,12.4080782676335,-23.0194839107781,26.1506605234799
"437",3,1.71485745917964,-0.289052246102534,1.73904781598465
"438",8,-0.280151877025007,-0.70755034055577,0.760994453738804
"439",2,0.500287784730941,6.43082787649828,6.45025852541574
"440",7,-6.96710289428813,0.583278361203251,6.99147598052414
"441",8,-0.865217940292557,0.974783796309453,1.30338234365499
"442",1,13.413394249042,-1.28870354916187,13.4751587047372
"443",1,-6.02546800183679,1.48476980453998,6.20570753529625
"444",4,7.84893348328307,-0.454787315561963,7.8620982140519
"445",3,2.88839438438889,-1.12399265654801,3.09938406973759
"446",1,1.55132428617545,17.6500765005562,17.7181208799456
"447",3,-0.310731349950322,0.537686977346856,0.621016310132309
"448",3,-5.06954362896189,2.92046688123134,5.8505896634713
"449",7,1.45589890022076,-4.89871203919576,5.11048150868639
"450",6,1.891585537676,0.190510103853508,1.90115489795421
"451",8,6.88044337390714,-1.08786676822226,6.965913804157
"452",4,-1.16853073947291,16.7367714210974,16.7775141690047
"453",8,13.1514691077738,2.1414571374124,13.3246755444214
"454",6,5.12721820119108,3.89743070769371,6.44036742770931
"455",3,3.39280948280183,0.437013178785788,3.42083859675117
"456",5,-5.00938952640243,0.507732260813915,5.03505466463886
"457",7,13.1847749134383,-18.4001619316833,22.6363479525784
"458",5,-2.99844665042198,-1.06688254416065,3.18259653089447
"459",4,0.834212899084423,2.39535466120782,2.53646113984994
"460",4,-11.164612953122,-5.07021924356857,12.2619617341954
"461",5,-15.3730981094785,13.1109960594246,20.2047114098147
"462",5,-0.871992881516257,-1.90379536813174,2.0939934071374
"463",1,4.51327733602136,1.21779860501968,4.67468777077485
"464",4,6.60097574828558,-1.77956746377993,6.83664692576694
"465",1,-2.80138826796698,-3.79445141064462,4.71652814426523
"466",3,-0.690047212300036,1.04519128656408,1.25243362327611
"467",4,-10.0441735349575,1.03630797812985,10.0974925712216
